Name,Season,ThreePointers,ThreePointersAttempted,ThreePointersMissed,ThreePointersMadePct
Kasib Powell,2008.0,8,33,25,0.24242424242424243
Kawhi Leonard,2012.0,59,149,90,0.3959731543624161
Kawhi Leonard,2013.0,88,233,145,0.3776824034334764
Kawhi Leonard,2014.0,100,256,156,0.390625
Kawhi Leonard,2015.0,78,218,140,0.3577981651376147
Kawhi Leonard,2016.0,146,330,184,0.44242424242424244
Kawhi Leonard,2017.0,172,441,269,0.3900226757369615
Kawhi Leonard,2018.0,11,35,24,0.3142857142857143
Kawhi Leonard,2019.0,167,447,280,0.37360178970917224
Kawhi Leonard,2020.0,147,398,251,0.3693467336683417
Kawhi Leonard,2021.0,125,315,190,0.3968253968253968
Kawhi Leonard,2023.0,110,260,150,0.4230769230769231
Kawhi Leonard,2024.0,90,201,111,0.44776119402985076
Kay Felder,2017.0,7,22,15,0.3181818181818182
Kay Felder,2018.0,4,19,15,0.21052631578947367
Kedrick Brown,2004.0,37,97,60,0.38144329896907214
Kedrick Brown,2005.0,0,3,3,0.0
Keegan Murray,2023.0,218,533,315,0.4090056285178236
Keegan Murray,2024.0,95,262,167,0.36259541984732824
Keifer Sykes,2022.0,27,90,63,0.3
Keita Bates-Diop,2019.0,13,52,39,0.25
Keita Bates-Diop,2020.0,34,103,69,0.3300970873786408
Keita Bates-Diop,2021.0,5,17,12,0.29411764705882354
Keita Bates-Diop,2022.0,17,55,38,0.3090909090909091
Keita Bates-Diop,2023.0,56,142,86,0.39436619718309857
Keita Bates-Diop,2024.0,16,58,42,0.27586206896551724
Keith Appling,2016.0,0,3,3,0.0
Keith Bogans,2004.0,67,187,120,0.3582887700534759
Keith Bogans,2005.0,57,173,116,0.32947976878612717
Keith Bogans,2006.0,65,200,135,0.325
Keith Bogans,2007.0,53,137,84,0.38686131386861317
Keith Bogans,2008.0,163,454,291,0.3590308370044053
Keith Bogans,2009.0,74,218,144,0.3394495412844037
Keith Bogans,2010.0,71,202,131,0.35148514851485146
Keith Bogans,2011.0,115,296,181,0.3885135135135135
Keith Bogans,2012.0,3,12,9,0.25
Keith Bogans,2013.0,84,246,162,0.34146341463414637
Keith Bogans,2014.0,3,6,3,0.5
Keith McLeod,2004.0,1,10,9,0.1
Keith McLeod,2005.0,18,72,54,0.25
Keith McLeod,2006.0,24,82,58,0.2926829268292683
Keith McLeod,2007.0,16,45,29,0.35555555555555557
Keith Van Horn,2004.0,97,244,147,0.3975409836065574
Keith Van Horn,2005.0,54,146,92,0.3698630136986301
Keith Van Horn,2006.0,58,164,106,0.35365853658536583
Kelan Martin,2020.0,25,96,71,0.2604166666666667
Kelan Martin,2021.0,29,72,43,0.4027777777777778
Kelan Martin,2022.0,22,75,53,0.29333333333333333
Keldon Johnson,2020.0,13,22,9,0.5909090909090909
Keldon Johnson,2021.0,61,183,122,0.3333333333333333
Keldon Johnson,2022.0,159,404,245,0.3935643564356436
Keldon Johnson,2023.0,134,407,273,0.32923832923832924
Keldon Johnson,2024.0,77,229,152,0.33624454148471616
Kelenna Azubuike,2007.0,34,80,46,0.425
Kelenna Azubuike,2008.0,71,195,124,0.3641025641025641
Kelenna Azubuike,2009.0,94,210,116,0.44761904761904764
Kelenna Azubuike,2010.0,10,27,17,0.37037037037037035
Kelenna Azubuike,2012.0,2,4,2,0.5
Keljin Blevins,2021.0,2,9,7,0.2222222222222222
Keljin Blevins,2022.0,21,72,51,0.2916666666666667
Kelly Olynyk,2014.0,40,114,74,0.3508771929824561
Kelly Olynyk,2015.0,64,181,117,0.35359116022099446
Kelly Olynyk,2016.0,85,213,128,0.39906103286384975
Kelly Olynyk,2017.0,83,239,156,0.3472803347280335
Kelly Olynyk,2018.0,114,299,185,0.38127090301003347
Kelly Olynyk,2019.0,113,319,206,0.3542319749216301
Kelly Olynyk,2020.0,112,283,171,0.3957597173144876
Kelly Olynyk,2021.0,126,367,241,0.34332425068119893
Kelly Olynyk,2022.0,40,119,79,0.33613445378151263
Kelly Olynyk,2023.0,93,236,143,0.3940677966101695
Kelly Olynyk,2024.0,34,79,45,0.43037974683544306
Kelly Oubre Jr.,2016.0,25,79,54,0.31645569620253167
Kelly Oubre Jr.,2017.0,65,218,153,0.2981651376146789
Kelly Oubre Jr.,2018.0,130,388,258,0.33505154639175255
Kelly Oubre Jr.,2019.0,108,338,230,0.31952662721893493
Kelly Oubre Jr.,2020.0,108,307,199,0.3517915309446254
Kelly Oubre Jr.,2021.0,90,285,195,0.3157894736842105
Kelly Oubre Jr.,2022.0,192,557,365,0.34470377019748655
Kelly Oubre Jr.,2023.0,108,339,231,0.3185840707964602
Kelly Oubre Jr.,2024.0,50,141,91,0.3546099290780142
Kemba Walker,2012.0,69,226,157,0.3053097345132743
Kemba Walker,2013.0,107,332,225,0.32228915662650603
Kemba Walker,2014.0,121,351,230,0.34472934472934474
Kemba Walker,2015.0,85,280,195,0.30357142857142855
Kemba Walker,2016.0,196,533,337,0.3677298311444653
Kemba Walker,2017.0,240,601,361,0.39933444259567386
Kemba Walker,2018.0,231,601,370,0.3843594009983361
Kemba Walker,2019.0,260,730,470,0.3561643835616438
Kemba Walker,2020.0,219,599,380,0.3656093489148581
Kemba Walker,2021.0,132,374,242,0.35294117647058826
Kemba Walker,2022.0,73,199,126,0.36683417085427134
Kemba Walker,2023.0,7,28,21,0.25
Kendall Brown,2023.0,0,1,1,0.0
Kendall Brown,2024.0,0,1,1,0.0
Kendall Gill,2004.0,9,38,29,0.23684210526315788
Kendall Gill,2005.0,3,9,6,0.3333333333333333
Kendall Marshall,2013.0,23,73,50,0.3150684931506849
Kendall Marshall,2014.0,71,178,107,0.398876404494382
Kendall Marshall,2015.0,18,46,28,0.391304347826087
Kendall Marshall,2016.0,16,49,33,0.32653061224489793
Kendrick Nunn,2020.0,149,434,285,0.3433179723502304
Kendrick Nunn,2021.0,127,338,211,0.3757396449704142
Kendrick Nunn,2023.0,79,223,144,0.3542600896860987
Kendrick Perkins,2006.0,0,2,2,0.0
Kendrick Perkins,2007.0,0,3,3,0.0
Kendrick Perkins,2008.0,0,2,2,0.0
Kendrick Perkins,2009.0,0,3,3,0.0
Kendrick Perkins,2010.0,0,4,4,0.0
Kendrick Perkins,2013.0,0,2,2,0.0
Kendrick Perkins,2014.0,0,1,1,0.0
